pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
jazz_08::lowpass::lp4000,jazz_08,jazz,T,lowpass,4000.0,1.000000,0.558029,0.992617,0.501392
jazz_11::time_stretch::+20pct,jazz_11,jazz,R,time_stretch,20.0,0.996643,0.889300,0.567176,0.643605
jazz_12::control::ctrl,jazz_12,jazz,control,control,0.0,1.000000,1.000000,1.000000,0.515110
rock_05::style_swap::swap_cross,rock_05,rock,S,style_swap,nan,0.931089,0.378912,0.429377,0.272039
rock_13::lowpass::lp2000,rock_13,rock,T,lowpass,2000.0,0.999984,0.420524,0.926292,0.367890
rerank_ace/s01::cand04,s01,s01,rerank,ace_inpaint_candidate,4.0,0.971020,0.611935,0.827763,0.598805
rerank_ace/s01::cand07,s01,s01,rerank,ace_inpaint_candidate,7.0,0.922368,0.483117,0.694116,0.431081
rerank_ace/s02::cand01,s02,s02,rerank,ace_inpaint_candidate,1.0,0.998015,0.763052,0.983003,0.553818
rerank_ace/s02::cand04,s02,s02,rerank,ace_inpaint_candidate,4.0,0.999320,0.789726,0.953071,0.401814
rerank_ace/s03::cand02,s03,s03,rerank,ace_inpaint_candidate,2.0,0.995107,0.730806,0.977851,0.417399
rerank_ace/s03::cand06,s03,s03,rerank,ace_inpaint_candidate,6.0,0.974740,0.726604,0.943339,0.341605
rerank_ace/s04::cand03,s04,s04,rerank,ace_inpaint_candidate,3.0,0.997231,0.633502,0.819964,0.485366
rerank_ace/s04::cand07,s04,s04,rerank,ace_inpaint_candidate,7.0,0.998717,0.717661,0.955701,0.515644
rerank_ace/s05::cand01,s05,s05,rerank,ace_inpaint_candidate,1.0,0.996964,0.693728,0.953034,0.589622
rerank_ace/s05::cand07,s05,s05,rerank,ace_inpaint_candidate,7.0,0.977024,0.654274,0.954902,0.567908
rerank_ace/s06::cand01,s06,s06,rerank,ace_inpaint_candidate,1.0,0.964247,0.610485,0.938103,0.335859
rerank_ace/s06::cand02,s06,s06,rerank,ace_inpaint_candidate,2.0,0.953742,0.630147,0.911948,0.530775
rerank_ace/s07::cand04,s07,s07,rerank,ace_inpaint_candidate,4.0,0.998811,0.855236,0.991643,0.500036
rerank_ace/s07::cand06,s07,s07,rerank,ace_inpaint_candidate,6.0,0.999128,0.863330,0.989482,0.567907
rerank_ace/s08::cand02,s08,s08,rerank,ace_inpaint_candidate,2.0,0.951554,0.721900,0.934316,0.533197
rerank_ace/s08::cand05,s08,s08,rerank,ace_inpaint_candidate,5.0,0.993567,0.774422,0.958018,0.628768
rerank_ace/s09::cand05,s09,s09,rerank,ace_inpaint_candidate,5.0,0.981508,0.580332,0.853847,0.409598
rerank_ace/s09::cand07,s09,s09,rerank,ace_inpaint_candidate,7.0,0.985081,0.707329,0.937579,0.530826
rerank_ace/s10::cand02,s10,s10,rerank,ace_inpaint_candidate,2.0,0.990927,0.768467,0.961618,0.461630
rerank_ace/s10::cand07,s10,s10,rerank,ace_inpaint_candidate,7.0,0.990631,0.688356,0.930720,0.323553
rerank_ace/s11::cand02,s11,s11,rerank,ace_inpaint_candidate,2.0,0.998154,0.801692,0.966362,0.597429
rerank_ace/s12::cand00,s12,s12,rerank,ace_inpaint_candidate,0.0,0.997425,0.735857,0.970402,0.469601
rerank_ace/s13::cand06,s13,s13,rerank,ace_inpaint_candidate,6.0,0.993282,0.699317,0.932920,0.462862
rerank_ace/s14::cand04,s14,s14,rerank,ace_inpaint_candidate,4.0,0.999108,0.764702,0.927128,0.500220
rerank_ace/s15::cand01,s15,s15,rerank,ace_inpaint_candidate,1.0,0.977614,0.701921,0.958040,0.477515
